Title,Date,UserID,ReviewText,Brand,Product,CelebrityBranded
Stays on and long!,3 Apr 2023,mariafinan16,"Hella Thicc Volumizing Mascara has a great formula that is super dark and pigmented, but isn't too thick. It goes on smoothly and lengthens and lifts my eyelashes more than other products I've used before. The lift is especially noticeable. It does seem to take longer to dry when it is applied, so I have to be careful not to get little smudges, but once it is on it stays ON. I've worn it through an entire workday and to late events, and it is still on and not flaking off by the time I get home at night. The applicator really separates and lifts lashes. The tube itself is a very cool geometric/gem design, and the applicator/lid closes with a really satisfying click. Loved it!",Fenty Beauty,Mascara,Yes
,3 Apr 2023,LeeeLAW,"This mascara is very volumizing. The wand brush coats each lash evenly and with ease. It
dries fast, so if you have long lashes like me you don't have to worry about it getting on your
eyelids or under-eye. The packaging is also cute!",Fenty Beauty,Mascara,Yes
Hella Thicc is Hella BOMB and my new FAV !,3 Apr 2023,Decadentdelta,I am in LOVE with Hella Thicc Volumizing Mascara !       I was a bit skeptical because I am a contact lens wearer and was concerned about flaking and irritation. I had NONE at all.  I was able to build and separate my lashes during the application of the product.,Fenty Beauty,Mascara,Yes
Great for Length!,3 Apr 2023,lizhill4,"This mascara is personally not my favorite. I have very short lashes with very little natural lift. This mascara did provide length and after using an eye lash curler and the mascara, my lashes fell flat. It did last and did not flake off! Would recommend for someone who wants length from their mascara!",Fenty Beauty,Mascara,Yes
Wished it worked for me,3 Apr 2023,Je55a,"I really wanted to like this mascara but unfortunately it did not give me the “umph” I was looking for. My lashes are usually decent looking without mascara (some friends are jealous of that) and love giving them the extra color, volume, thickness. But i did not get the extra volume with this. I got color and thickness and it lasted but no volume.",Fenty Beauty,Mascara,Yes
"Long, luscious lashes!",3 Apr 2023,lovejayjayy,"This was a great mascara to elongate my eyelashes! Forewarning, this mascara does clump, but if you comb through it, you’re eyelashes would look to die for! My eyelashes are long and curled, so this just makes them absolutely gorgeous.",Fenty Beauty,Mascara,Yes
,3 Apr 2023,hsainiii,"Very lengthening indeed! Formula is a little wet, but not too overboard. Satisfied with the product overall",Fenty Beauty,Mascara,Yes
The perfect last step,2 Apr 2023,Brashiya,"My lashes were so full and separated, and there was no clumping after using this product.",Fenty Beauty,Mascara,Yes
,2 Apr 2023,Kiki220,It made my lashes thick and long. No clumps!! It’s my new must have mascara!!,Fenty Beauty,Mascara,Yes
Great!,2 Apr 2023,milena27,"This is my first Fenty Beauty product and I love it. The consistency is smooth, application is clump-free and the design of the brush makes it easy to get voluminous Thicc lashes!",Fenty Beauty,Mascara,Yes
Love it!,2 Apr 2023,msumadams,Loved this smooth coating mascara. Got a sample of it to try and it’s lovely. Does exactly what I need it to do. No clumping. No need to reapply during the day. Perfect everyday product.,Fenty Beauty,Mascara,Yes
THICC VOLUME,2 Apr 2023,maddiedezara,"I love this mascara! It’s super dramatic. Which I love, so if you are a natural looking  lashes kind of person, I don’t think you’d like it. It blew me away with how much volume in one coat! It’s perfect for my everyday look (I love big, bold, seen by NASA mascara). I’m so glad I tried it on a whim. It’s super inky and makes my blue eyes pop with volume and lift. 

Thicc gurl summer!",Fenty Beauty,Mascara,Yes
Great color and coverage.,2 Apr 2023,michavalon,Flares my lashes out great. Stayed put all the way through my work shift.,Fenty Beauty,Mascara,Yes
,2 Apr 2023,jadeisabelle,"I never thought it was necessary to splurge on a mascara but this one might make me reconsider. There’s fibers that attach to your lashes to give you a super cute spidery look, I usually use tubing mascaras and I prefer this formula more because it doesn’t flake off! It does smudge but not terribly. Super dark which i love and does last long!",Fenty Beauty,Mascara,Yes
Dark and Voluminous,2 Apr 2023,jaysbeautybar,This is overall a good product! I really liked the wand and easy application. I got great voluminous and thickening results. Maybe the only issue was the smudging after applying but that’s an easy q-tip clean.,Fenty Beauty,Mascara,Yes
Omg exactly what I needed,2 Apr 2023,Niajack,So I have long eyelashes but always want more volume and definition.  Well this did it for me. Fenty Hella Thicc Volumizing Mascara did it for me. This will definitely be my must have Mascara.,Fenty Beauty,Mascara,Yes
,2 Apr 2023,jordy089,"This is a great volumizing mascara, and coats the lashes beautifully.",Fenty Beauty,Mascara,Yes
Huge Ripoff for the price!,2 Apr 2023,beautyy91,Don’t let the cheaper price fool you. It’s because there’s only .034oz of product in the tube. Normally mascaras are like .28-.35oz. So the fact that this one is like 1/10th of that is a joke. Stay far away and buy something where you get your money’s worth!,Fenty Beauty,Mascara,Yes
Love the wand,2 Apr 2023,Larkspur37,"This is a great mascara for a dramatic look. I love the tapered brush. It makes it easy to get plenty of volume, while the thinner edge allows you to go into corners and get every lash. The formula wore well and I didn’t notice any flaking or smudging. I like that this isn’t just volumizing, but it also added length. You can get some clumps if you don’t clean off the excess from the wand, but most of the time I just got boosted lashes that looked great. The packaging is also really cool and unique, giving this all the cool girl vibes.",Fenty Beauty,Mascara,Yes
Left me shook,2 Apr 2023,madamfacepalm,This formula is so buildable it’s SICK. I’ve been team Too Faced for YEARS honey. But this will be the only one I buy for 2023 🫡,Fenty Beauty,Mascara,Yes
Short Lash Friendly 🫶🏼,1 Apr 2023,Jazzberryx,My lashes are short and it worked wonders for me!!! 🫡🖤✨,Fenty Beauty,Mascara,Yes
New favourite ✨️,1 Apr 2023,DariannaM,"I love everything about this mascara; the application, the texture, the effortless build-ability.  I was already in love with Fenty's OG mascara but this baddie is my new fave.  

The new design of the mascara itself is so glam, but the real highlight is in the application and results.
I personally have small eyelashes that are slightly curled and this mascara did wonders without my having to use a curler or mascara primer.

11/10, this mascara will always be among my products from now on 🙌🏽",Fenty Beauty,Mascara,Yes
Good Mascara,1 Apr 2023,jayjas,"This is overall a good product! I really liked the wand and there was easy application with it as well. I got great voluminous and thickening results. I did find that it does not last well over a prolonged period of time, it did smudge a lot under my eyes. I would recommend it if wearing for a shorter period of time. Overall good product!",Fenty Beauty,Mascara,Yes
A must-have,1 Apr 2023,Ileanasp,"I never write any review but this one deserves it. It extends my lashes up to the sky and I love the creamy texture. Maybe not for beginners because of the brush but if you’ve been looking for a great mascara, this is the one!",Fenty Beauty,Mascara,Yes
Amazing mascara,1 Apr 2023,skinbykenny,Great mascara for more wet prone eyes without transfer when dry! And for the price it’s a steal,Fenty Beauty,Mascara,Yes
Disappointed...😰,1 Apr 2023,Sb20211,"Ok ... No. I was so excited about this and bought it on an impulse. ( I have super blonde eye lashes, in my mid 30's btw)
The price is only 19$, which also made it easier to buy. I've been using IL Makiage Icon mascara for 2 years and absolutely love the way it separates each individual lash. The only problem is it smudges under my eyes. So finally I decided to ""upgrade"" and buy this one. ...
I'm so disappointed with this mascara. I only had 1 try to get the mascara on my lashes because It is so black and goopy and clumps my lashes together. The bottom lashes looked WAY better than the top. It took forever to dry as well and as soon as I blinked it transferred everywhere. I really wanted to love this. It's def not for me.",Fenty Beauty,Mascara,Yes
ONE OF THE BEST MASCARAS EVER!,1 Apr 2023,debetters,STUNNING! I’m super picky about my mascaras but this makes top 5 favs of all time! I pair it with waterproof telescopic & it’s the perfect combo. Great mascara by itself too!! Go in with a light hand!,Fenty Beauty,Mascara,Yes
New Favorite!,1 Apr 2023,specialkayrina,"Loving this mascara! Fenty Beauty has really stepped up their game and I am here for it! This mascara goes on nicely and stays on, no smudging at all even throug all day wear! Makes my eyelashes look amazing- that extra volume boost is just what I was hoping for! Definitely a nee favorite!",Fenty Beauty,Mascara,Yes
Not clumpy,1 Apr 2023,MHSswimmer,I have been pretty loyal to a mascara for some time and received this to try. I feel like it works really well in terms of thickening and lengthening my lashes without being clumpy. The color is very dark which I personally love. I do find I have to let it sit for a second before I move my eye too much or it transfers easily but the product itself works well.,Fenty Beauty,Mascara,Yes
Not so THICCC,31 Mar 2023,NYmakeupluv,This mascara is very black and if your want or need lengthening this is for you but it does NOT thicken them or give any volume it should be called Hella Length,Fenty Beauty,Mascara,Yes
"Not bad option, not thicccc enough!",31 Mar 2023,drmansfield,It made my lashes long and thin looking. I felt like the length was nice and black but didn’t make them as volumized as I would usually like. Would have wanted some more!,Fenty Beauty,Mascara,Yes
Nice,31 Mar 2023,treesamarie,I got a sample yesterday and I really like this mascara. Easy to go on and build.,Fenty Beauty,Mascara,Yes
,31 Mar 2023,MomPants,I am bummed this is so flaky! I will be returning it did not stay on was a clumpy mess.,Fenty Beauty,Mascara,Yes
