Title,UserID,Date,ReviewText,Brand,Product,CelebrityBranded
,marmar93,14 Sep 2020,"The best mascara I have tried by far! The Pillow Talk mascara gives my lashes volume. It separates my lashes and gives it a lash lift look. I love it! I received this complementary from Influenster. 

#charlottetilbury #contest #complimentary @Ctilburymakeup @Influenster",Tilbury,Mascara,No
"Very, very impressed.",addellyn,14 Sep 2020,"First of all, a little goes a long way with this mascara. It can become clumpy if you apply too much. But the lift and volume that it gave my lashes, i'm stunned... honestly. My lashes are the most straight, non existent little things on the planet. The wand is like a paddle which allows you to control the amount of product and where it goes. I will definitely make this my new go-to. 

I received this product complimentary for my honest review.",Tilbury,Mascara,No
Pleasantly surprised,SaraJane963,14 Sep 2020,I usually prefer a waterproof mascara with a fluffier brush but I was pleasantly surprised with this product! It gave me a lot of length and good volume and lasted pretty well. I received this product complimentary from Influenster.,Tilbury,Mascara,No
,SamanthaOjd,14 Sep 2020,I have to say this is one of my favorite products I have received from influenster. My eyelashes are really straight and this product did push them up! It did work for a long time.,Tilbury,Mascara,No
Great,sierra00715,14 Sep 2020,Would buy again. Great value for the price. Gives volume without making my eyelashes look super clumpy.,Tilbury,Mascara,No
Not to impressed,ShadowCat2006,14 Sep 2020,"Not sure if it's the formula or the brush but it clumps really bad n doesn't look like I have anything on, doesn't push up anything.",Tilbury,Mascara,No
,kyliechristineb,14 Sep 2020,Love this mascara! It’s lengthens and separates your lashes for a lash lift look! A little product goes a long way too and it stays on even through my water eyes as I’m in a really heavy Smokey area right now with wild fires. Highly recommend!!,Tilbury,Mascara,No
Wow,Hailsss26,14 Sep 2020,"One of my favorite items I have received courtesy of influencer. I think this worked great! It really lifted my eyelashes, I have super straight hair and eyelashes so I need any lift I can get. I put this product on every morning and I have a full lift all day long. Loved it!!",Tilbury,Mascara,No
,Gabimuller,14 Sep 2020,"One of the bests mascara I ever used. First of all the product packaging is very fancy and beautiful. Easy to apply, and gives an amazing look to tour lashes because it lengthens and fills it up.",Tilbury,Mascara,No
Long but flat,EriJim,14 Sep 2020,"I got this masacra free by Influenster to test out and honestly it’s a good product, the wand is thin enough to squeeze into the hard corners of the eye to get each lash. It separates and elongates but it does not give it a curl effect, lashes seem flat. Long and straight but flat.",Tilbury,Mascara,No
Mixed Feelings,ams47,14 Sep 2020,I have mixed reviews about this mascara. I like the concept of the flat side to coat the lashes and then the brush to comb it through however I feel it clumps large amounts of product on my lashes. Once I comb through the mess of product it does provide a good amount of lift and volume. It lasted all day and did not flake or smudge.,Tilbury,Mascara,No
,kimchii18,14 Sep 2020,"I live for this mascara, it works wonders from the best wand I’ve ever used to the super black formula, I absolutely loved this product it made my lashes look beautiful it boosted my confidence to a whole new level, the formula is perfect for lengthening and giving your lashes voluminous  definition. *Received complementary product *",Tilbury,Mascara,No
,BrendaVManrique,14 Sep 2020,"Divine  
I leave my eyelashes all day in their place, full of volumen and super long, I recommend it 100% I use contact lenses and it worked super well.",Tilbury,Mascara,No
DOESNT LIFT,pamsol22,14 Sep 2020,I received this as complimentary gift for an honest review and all I can say is that is not worthy. Yes it does add volume and make them longer but the mascara make my eyelashes going down... The formula is so heavy that can not lift the lashes even for 10 minutes. I do recommend this only if you have natural curly lashes otherwise no. Whatever the presentation is so cute.,Tilbury,Mascara,No
,redhead26,14 Sep 2020,"I received free as a sample for an honest review. I could not see The flat side nor the rounded. 

Even being free I cannot recommend this. It smudged my water line terribly.",Tilbury,Mascara,No
,jburds,14 Sep 2020,Great formula that keeps lashes curled allll day! The brush is so easy to get every lash even the tiny corner ones. I did receive this product for free for reviewing purposes but will continue to purchase when I run out.,Tilbury,Mascara,No
Great for lengthening lashes,HeyCharmaineee,13 Sep 2020,"This mascara is really beautiful, I definitely recommend it’s use if you’re willing to pay the price for it. On one hand, the body is small so it gets super close to your lash line - the downside is that it gives you more length than body. But it does have some curl to it! Give it a shot and you’ll love it.",Tilbury,Mascara,No
GO-TO FOR EVERYDAY,LAinMIA,13 Sep 2020,"I was a little hesitant to try a new mascara but I’m so glad I did. I have severe eye allergies & heredity dark circles so the last thing I need is a mascara that irritates or flakes and adds to the unwanted drama in the eye area. I had neither with this product. The # 1 thing I require, besides non irritants, is a formula that doesn’t clump. That’s a deal breaker for me. This formula went on smooth and evenly. One coat could even be enough for some. Two was right for me. The silicone wand picks up and deposits perfectly. No spider eyes. The narrowing of the wand makes the lower lashes & inner corners a breeze. I also really appreciate the tube & handle itself. No skimping on product and the ergonomic wand allows a confident grip for people without a steady hand. This is a high quality, everyday mascara. Not high drama, but nice lengthening, thickening and pigment. Great mascara for those of us that need mascara, ( talking to you fellow blondes with translucent eyelashes), but aren’t going full glam. Highly recommend, will purchase when this tube runs out.",Tilbury,Mascara,No
great if you want really long lashes!,Jaymielynnmua,13 Sep 2020,I really like this mascara personally but it’s definitely a unique wand it’s very thin and plastic like but it makes your lashes so incredibly long and beautiful. I also love the formula it doesn’t smudge and is very easy to apply. Not to mention the packaging is gorgeous. I would definitely recommend this mascara if you want really long lashes. I received this product from influenster.,Tilbury,Mascara,No
FAVORITE MASCARA,brookenevius,13 Sep 2020,"I absolutely love this mascara! It adds length, curl and volume to my lashes effortlessly. It’s not too clumpy and it stays on all day without losing length or volume! One of my most favorite mascaras ever! Absolutely love it!!!",Tilbury,Mascara,No
AMAZINGGGG,Deeps97,13 Sep 2020,"This mascara is AMAZING! Often times i have a hard time finding a mascara that doesn’t clump up my lashes, lengthens my lashes, and is longwearing and this mascara is it!! The formula is so amazing and makes my lashes look like spider legs without clumping them! The brush is not too thick nor too thin! So it can be applied effortlessly on my inner eye and outer eye!",Tilbury,Mascara,No
,QueenAshBees,13 Sep 2020,This mascara didn’t work FOR ME. I used one coat and my lashes immediately clumped together. By the end of getting dressed for church I looked like I had five eyelashes. I tried saving with my lash separator and it began to smear. I LOVE CT products but this one just didn’t seem to work for me.,Tilbury,Mascara,No
