Title,UserID,ReviewText,Date,Brand,Product,CelebrityBranded
,cupcakes786,"this lip oil contains sweet cherry seed oil, barbados cherry + wild cherry extracts, jojoba seed & rosehip fruit oils! 

this was one of my first times trying out a lil oil and I really liked it! my first impressions were definitely not the best as I thought the lip oil was sticky and felt like a lipgloss but, the more I wore this, the more it felt like an oil! it feels so moisturizing and makes my lips nice and shiney while instantly softening my lips. it has a childhood cherry chapstick scent to it kind of like those kiddie lip glosses I used to own as a child,  not my fave but it’s alright. I was NOT impressed with the packaging as it gave off dollar store vibes which for $24 is just not right. once you took the doe foot applicator out(which I love), you can also see how the lip oil comes less than halfway full, I really really wish it didn’t come with such less product because I really do like it overall, while the packaging and quantity you get is unfair, the lip oil feels VERY nice on the lips, especially if you’re prone to having dry lips (aka me). pick it up if you’re willing to spend $24 on it because it’s definitely worth the hype!",27 Jun 2022,Fenty Beauty,Lip,Yes
,danimalc,Super hydrating and has the most amazing scent! Also tastes pretty good!,27 Jun 2022,Fenty Beauty,Lip,Yes
LOVE IT,LindaBatsh,"I ABSOLUTELY LOVE LOVE LOVE IT!!! I received this as a complimentary sample and I am super grateful that I did. It like a little magic gloss in the cutest bottle. I love the simple yummy cherry smell, I love it’s light sticky feel, I love the texture, I love the way it actually conditions my lips and makes them feel super hydrated and soft. It last on forever I think I only reapply it after I eat. The bottle is super cute and the applicator is thick and perfect for a single coat. I literally love everything about it. I have a natural lip color so I just apply it on top for that glossy finish. Every time  I use it I literally fall in love with it even more. I would definitely recommend and would buy again for myself!! It’s become my favorite gloss I have ever tried so far… and knowing that it’s also conditioning my lips makes it my number one favorite!",27 Jun 2022,Fenty Beauty,Lip,Yes
,Julia1114,"This product is almost 5 stars! First off, the product smells great. It is very hydrating and shiny, but it’s almost the slightest bit sticky. I truly mean the SLIGHTEST bit! I will continue to use this in my daily routine!",27 Jun 2022,Fenty Beauty,Lip,Yes
,DJ192,Smells great and really moisturizes the lips well! Use it as a treatment overnight and the next morning your lips are so smooth. Definitely recommend.,27 Jun 2022,Fenty Beauty,Lip,Yes
"Not for me, but still great!",YurijS,"It was okay, for the most party it looked VERY shiny and glossy I guess I just prefer matte. It does stay all day and smells great though!",27 Jun 2022,Fenty Beauty,Lip,Yes
,KristiParker,I absolutely love this lip oil! It has a great smell and taste too! It's very durable and long lasting.,27 Jun 2022,Fenty Beauty,Lip,Yes
Smells amazing!,sugarstylista,Love how moisturizing it is!! This lipgloss is so moisturizing and it smells amazing!,27 Jun 2022,Fenty Beauty,Lip,Yes
"Hydrating, Smells Good",Leemmo,"I LOVE the big applicator! Long lasting hydrated lips, that smells amazing! Will definitely be buying again!",27 Jun 2022,Fenty Beauty,Lip,Yes
"It's poppin,’ it's poppin’",claras16,"This lip oil is pretty awesome! I love how moisturizing it is, it doesn’t just provide a protective barrier that wears off, but actually conditions your lips. When I read “lip oil” I was expecting something with more of an oily texture, but this definitely feels more like a classic lip gloss…some kind of runny gel emulsion. I’m cool with that though and have no complaints.",27 Jun 2022,Fenty Beauty,Lip,Yes
Wow!,Bamabosslady,This is hands down he best lip oil I have ever used! It keeps my lips moist and supple especially during these hot summer months!,27 Jun 2022,Fenty Beauty,Lip,Yes
lip oil,lauren1200,I really like this lip oil it’s very hydrating and compares to the Dior one!,27 Jun 2022,Fenty Beauty,Lip,Yes
Beautiful!!,BeautyInc,"The first thing I noticed about this product is the scent. I absolutely love it, and I usually really hate cherry scented products but this one is so light and fruity. The applicator is really big and fluffy and it’s not drying on my lips like other products. My lips get a beautiful gloss to it, it looks great alone or paired over any lipstick. I would definitely buy this on my own once it empties. It’s not super expensive when you compare it to other lip oils, plus it’s worth the money in my opinion because the product is just that good. I would 100% recommend this to anyone who wants to try lip oils.",27 Jun 2022,Fenty Beauty,Lip,Yes
,KaleySH,"I really like this lip oil, it feels very smooth and I like how shiny it makes my lips look. The only thing is that I wish it gave off more color and was more pigmented. It’s basically just a clear gloss, which I don’t think is worth the price point.",27 Jun 2022,Fenty Beauty,Lip,Yes
Another great Fenty product!!,MelMilWil,I love a good lip gloss but especially with lip oil to strengthen and condition. This photo is taken on a naked lip but I usually wear it over a lip liner to provide color and shine. Leaves my lips feeling great!,27 Jun 2022,Fenty Beauty,Lip,Yes
Fantastic lip oil,alyycatt21,"Great hydrating lip oil. Not sticky, lasts long and exceeded my expectations.",27 Jun 2022,Fenty Beauty,Lip,Yes
,tammy122,Yummy smelling lip oil. Another lovely Fenty product. Makes lips soft and supple. Have become a staple in my routine. Soft applicator. Would recommend!,27 Jun 2022,Fenty Beauty,Lip,Yes
Thick Gloss,inessachka25,I do like the consistency of the oil which is slightly thicker than most glosses. It does last quite long on the lips. I also like how it doesn’t leave much red pigmentation to the lips how some colored glosses might. The only thing is that price could be the determining factor depending on the person.,27 Jun 2022,Fenty Beauty,Lip,Yes
Non-sticky lip hydration oil,AlexandraM96,This product is so perfect for my dry and chappy lips. It has a hint of cherry and provides long lasting hydration. It needs to be reapplied every couple of hours but I don’t mind because I love the smell and the applicator! The packaging is really cute!,27 Jun 2022,Fenty Beauty,Lip,Yes
Top quality Lip oil,marieLov,"This is a great cherry lip oil. Smells just like real cherries. Made my lips feel hydrated and smooth. Love the packaging, My only gripe would be just preference,I don't really care for how big the applicator is. But it's not a deal breaker.",27 Jun 2022,Fenty Beauty,Lip,Yes
Love,Riricici,I love the Fenty Skin Lip treatment! The applicator is super fluffy and smooth on the lips! It adds a bit of a tint to your lips and almost reminds me of the laniege one. I love that it also is not sticky or tacky on the lips but feels refreshing and nourishing! If you are looking for a treatment with an applicator in the tube- this is it!,27 Jun 2022,Fenty Beauty,Lip,Yes
LIP OIL IS POPPIN',jdarlene2011,"MY LIPGLOSS IS COOL. MY LIPGLOSS BE POPPIN'! 

Seriously this lip oil is AMAZING! The applicator is big and soft making sure I'm not missing any part of my lips. The color is bomb, and the overall product isn't sticky.",27 Jun 2022,Fenty Beauty,Lip,Yes
Lovely hydrator,ChelseaErinne,Love this! I wasn’t sure what to expect texture wise because I’ve never used a lip oil but it’s neat. It’s almost like a slick balm. It smells very sweet and of course like cherries. It hydrates for a good amount of time. I really like the wider applicator on this and think overall it’s a win.,27 Jun 2022,Fenty Beauty,Lip,Yes
,JackIsaac,Honestly this exceeded expectations. It's the perfect thickness to stay on the lips with a nice amount of gloss and flavor without veering into the Lil Mama Lip Gloss territory. My lips felt hydrated for hours after application.,27 Jun 2022,Fenty Beauty,Lip,Yes
Smells great,sousous,It is truly conditioning and I love the pleasant cherry smell that it projects. It’s a great touch to a simple makeup look and lasts for a considerable amount of time.,27 Jun 2022,Fenty Beauty,Lip,Yes
quality lip oil,edc12,This product has been great for my chronically dry lips. It has been much better than other oils and chap stick I have tried to help my dry lip issue. I would continue to buy this and would recommend it to people that have similar lip moisture issues.,27 Jun 2022,Fenty Beauty,Lip,Yes
Love it!!,ari1428,"Although this feels like more of a gloss than an oil, I love the fact that it slightly dries down because I feel like my lips are absorbing the key ingredients in this product. I’m a long time victim of dry lips and I absolutely love this product, I really felt as though it moisturized my lips because I wasn’t feeling the need to ever lick my lips or reapply throughout the day! The applicator is super cute and the cherry scent is also super nice! 10/10 would recommend",27 Jun 2022,Fenty Beauty,Lip,Yes
,elliott9274952,"Great results, amazing sheen! I love the cherry flavor and it makes my lips feel so soft and supple. 10/10 would buy again.",27 Jun 2022,Fenty Beauty,Lip,Yes
great everyday lip oil,Garias18,"This is one of my favorite lip oils I’ve tried, the applicator is really nice and the product is very smooth and not sticky. The scent isn’t overpowering which I do prefer and it lasts a decent amount of time on the lips.",27 Jun 2022,Fenty Beauty,Lip,Yes
Yum,taraxbelle,"first off, THE SMELL takes me back it literally reminds me of my childhood in the best way. My lips felt incredibly soft and supple after using this lip treatment, 10/10",27 Jun 2022,Fenty Beauty,Lip,Yes
,JeffnSambry,"It’s a good oil/gloss non sticky and stays for a while in your lips until it’s absorb, smells good, it doesn’t give you color, just a hint but not noticeable enough, so it’s mostly a treatment, helps a lot with dry lips, think about a lip balm but in oil lol",27 Jun 2022,Fenty Beauty,Lip,Yes
,,Loved it. So moisturizing and smells amazing as well. Hydrating and glossy,27 Jun 2022,Fenty Beauty,Lip,Yes
,maddio17,I liked this product a lot. I often use lip oil and this seemed to do the trick!!,27 Jun 2022,Fenty Beauty,Lip,Yes
,Danielavalentin,"I love this product. My skin and lips are very sensitive not even chapstick works on me it seems I’m allergic to it. But this oil, lipgloss texture, felt so good. It’s like having a lipgloss while being hydrated all the time. 
Love it! The package is really cute too.",27 Jun 2022,Fenty Beauty,Lip,Yes
